Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10
0.008550334,-0.010412513,-0.008751803,-0.011618326,0.011339764,0.007576,0.011198313,0.001814577,-0.009407127,-0.002993583
0.009808581,-0.005439668,0.001668976,-0.024095406,0.000807248,0.009201549,0.007768877,0.000703089,-0.002916834,0.004437269
0.011373755,0.008182629,-0.015263434,0.004888251,0.008539677,0.013665839,0.002358072,-0.004150557,-0.002257154,-0.014521339
-0.000461745,0.006860893,-0.005015124,-0.016787538,0.001342494,-0.005643618,0.005370043,-0.00196737,-0.002643646,-0.00168988
0.016200931,-0.008233269,0.015287122,-0.016286367,-0.023904402,0.003890519,-0.021948957,-0.013373583,-0.000484195,0.00664114
-0.008313076,-0.008655463,0.000146583,-0.008149803,-0.001338862,0.012570933,-0.009700014,0.017301447,0.009563596,-0.005380726
0.001995641,0.011224933,-0.011291134,-0.019480684,0.009819893,-0.012371605,-0.005531908,0.015555411,0.00813534,-0.002005316
-0.000983495,-0.002403106,-0.018918333,-0.007205595,-0.008184503,0.00283477,0.020178642,-0.004139126,-0.001545852,0.001025449
0.001025337,-0.002239553,0.030986662,-0.02368906,0.011116695,-0.008542535,-0.00678757,0.019416389,-0.003763519,0.001751656
-0.006042793,-0.00351743,0.003411838,-0.013264172,0.013424741,-0.002524895,0.007620565,0.022523706,-0.002316396,0.002422187
-0.001533238,-0.015801551,-0.010369994,-0.001352787,0.020591614,-0.006165755,-0.000187021,-0.016169073,0.00216621,0.005571364
-0.008956086,0.006940606,-0.031887324,0.03037542,-0.004218957,-0.00161718,-0.002739909,-0.025257501,-0.002324891,-0.001318632
-0.016086936,-0.011379894,-0.009232847,-0.004876036,-0.013783669,0.000997967,0.032999682,0.000372012,-0.001604023,0.001116735
0.003582057,-0.009572392,-0.003365146,0.003642064,0.007702091,-0.000452311,-0.001680599,-0.007437979,0.000745641,-0.001266985
-0.002604826,-0.008606095,-0.015333121,0.009040319,-0.000137213,0.006692359,0.001519276,0.011698516,0.008268783,0.007802305
-0.000204675,-0.007197233,0.012484838,0.022001919,0.008060652,0.024977272,-0.023306547,-0.002217674,0.00306932,-0.000306736
-0.000771911,-0.019754457,0.023190566,0.014473848,8.38E-07,0.00499075,0.004852428,0.002832837,-0.011009362,0.003995256
-0.004393372,0.006598635,0.012867897,-0.010933615,-0.015401757,-0.005894251,0.018552018,0.025979366,0.012375615,0.007969751
5.86E-05,-0.002686163,-0.003804911,-0.017154898,-0.007918529,0.000601326,-0.007460686,0.004955991,-0.003649144,-0.013534363
0.021015194,0.006255289,-0.010693129,-0.014712501,0.013465222,0.011501024,-0.000979534,0.005712026,-0.001027816,0.01680763
-0.003228886,-0.003744682,-0.008227441,0.019619992,-0.000865744,0.005973517,-0.008465982,0.018051969,-0.0063317,-0.002437049
-0.004123739,-0.008239705,-0.002792705,0.018759851,-0.005220204,-0.020342582,0.006867975,0.008262588,0.008389801,0.005224487
0.002685809,0.012461347,0.011945183,-0.007601174,0.006476148,-0.001896734,0.014977728,-0.008129637,-0.007200216,0.010030191
-0.01032627,-0.004074495,-0.002511657,-0.00683645,0.016760947,0.001888593,0.017724819,-0.003782516,0.001403978,0.011047455
0.006455053,0.005246639,0.013819815,0.019271823,0.009093577,0.002769288,-0.008685575,-0.008054655,0.003344478,0.006189483
-0.001632565,0.023039573,0.013008037,-0.008138811,-0.004015688,0.007783203,0.004011162,0.016008056,-0.016121853,0.013430513
-0.007421349,0.000186355,0.007665156,-0.002874402,0.007826102,0.009169849,0.015870715,-0.004530348,0.001327229,0.002676294
0.001907004,-0.001715055,0.014539421,0.003146397,0.008590255,0.007993299,-0.000827561,-0.005064201,-0.00695182,-0.004120096
-0.002712515,0.008863207,-0.015016186,0.002089154,0.001974116,0.01001716,3.76E-05,-0.006274969,0.008411099,-0.004355031
-0.007259751,-0.01546622,0.013556967,0.005858429,-0.00801256,-0.001641694,0.002683906,0.006630073,-0.007546342,0.020496054
0.000751605,0.014754994,-0.003921214,0.007060178,0.002728259,0.007622857,0.004241921,-0.005814902,-0.004479016,-0.006455024
-0.001859574,0.003446907,0.012175689,-0.008256826,-0.001919814,-0.007538907,0.000179736,-0.007811907,-0.006557855,0.002527544
0.003968396,-0.012866192,-0.014636226,0.0066333,-0.010042783,0.001411067,0.010334873,-0.026213842,0.002773454,-0.00572154
-0.001473957,-0.009621862,-0.005669741,-0.014658295,0.011382744,0.000357016,0.009942286,-0.008325926,0.011850123,0.005120214
-0.002269646,0.02705081,-0.007918279,0.005474678,0.009140208,-0.00394685,-0.006408776,0.002639617,0.009311563,0.010880826
0.010528659,0.012784367,-0.00360551,0.015559544,-0.007166627,-0.004848104,-0.005276848,-0.005527811,0.007977204,0.002740488
0.002398085,-0.002571221,0.00845857,0.020168007,-0.00452043,-0.004866231,-0.009922984,0.030987101,-0.011807445,-0.011923175
-0.011094911,-0.004518835,-0.012543686,0.000533727,-0.002315337,-0.009445751,-0.013468083,-0.02021943,0.008454744,0.002113018
0.003373725,0.028208949,0.001964494,0.011564003,0.007637927,-0.000135192,-0.001743624,-0.006374994,0.002226261,-0.00051246
0.007296996,0.003111113,-0.002597859,0.01186734,-0.010005334,0.013846743,0.018834202,0.003299238,0.009070853,0.004372208
-3.72E-05,-0.007294597,-0.005693006,0.011977679,0.001870265,0.001658765,-0.017601596,-0.002305891,0.002055842,0.007234262
-0.001295777,-0.010419581,-0.029290512,-0.005743527,-0.001504425,0.006163023,-0.001849498,0.035184889,0.003136412,-0.009997987
-0.003287032,-0.020357183,0.010617824,-0.001987712,0.016845457,0.01086455,-0.004016519,0.010201448,-0.000891642,-0.000135126
-0.011385177,-0.014646815,-0.002797036,-0.001805629,0.007291458,-0.004714782,0.006595248,-0.004985678,0.012421237,0.004115845
-0.000925804,0.032481874,-0.004596821,0.004847759,-0.011965562,0.010503524,0.007471667,-0.009270953,-0.002418306,0.00199084
-0.009462818,0.002520187,-0.015194364,-0.010204529,0.003692664,-0.021018164,0.000252214,-0.003433188,-0.002834339,-0.004944379
0.005074118,0.025040772,0.00476857,-0.006746395,0.007319332,0.012567113,-0.000761737,-0.001607722,-0.01087767,0.003702776
0.003486833,0.033073983,0.014982838,-0.011335375,-0.008246473,0.00163005,-0.006282812,-0.012023766,-0.009639564,0.003552647
0.005539549,-0.022159137,-0.002548969,0.001229323,0.001728421,0.005204174,-0.00832764,0.013154645,0.004215041,-0.006608662
0.005080775,0.008159328,0.015120532,0.006619912,-0.008584203,-0.00340501,0.014448422,-0.005142457,0.006187162,0.00911902
-0.005207964,-0.005642929,-0.009840226,-0.011405802,0.020016424,-0.000460661,0.016797899,0.003510301,0.004106372,0.010071245
-0.00597255,0.002255264,-0.013324647,0.000733869,0.000316325,0.0039616,0.007068609,0.00883343,-0.004434351,-0.005862301
0.002789333,-0.022920984,-0.011891722,-0.013405044,-0.001853976,0.001908564,-0.013992244,-0.006701877,0.004867013,0.000995244
0.003872635,0.005817134,-0.023113517,-0.011499843,0.001286584,-0.00714492,0.00597952,0.016629833,-0.005771027,-0.003233149
0.009033711,-0.003924518,-0.025493944,-0.007425493,-0.006570168,-0.006669624,0.012025342,0.027227695,-0.006480496,0.000285214
-0.001096792,-2.32E-05,0.000749706,-0.005865234,0.006204022,-0.00205854,0.007990382,-0.017318111,0.002984319,-0.008291877
-0.000567192,-0.000226054,-0.006562514,-0.01637723,-0.002566503,0.009077577,0.010291628,-0.010640123,0.007484537,-0.001179815
0.005648023,0.004788933,-0.006954142,0.010631083,0.009403913,-0.005277459,0.014771794,0.013897542,0.014313343,-0.006429323
-0.001641742,0.010782259,0.010337213,0.002820269,0.000739568,0.020609429,-0.015285553,-0.009292565,0.018656152,-0.000573072
0.005839515,0.004586563,-0.007552192,-0.00108438,0.014352707,-0.013922371,0.015837197,0.016201456,0.001124251,0.006755335
-0.007864789,-0.000605178,0.003269881,-0.00073843,-0.002479866,0.022959111,-0.006120051,0.00888807,-0.001682185,0.007797334
0.004053384,0.010746102,-0.002346971,-0.004029172,0.013829258,0.005510571,0.024781085,0.00389004,0.004477015,-0.006499198
0.006125674,0.000753454,-0.006436996,-0.026266955,-0.015401643,-0.003877366,-0.01142326,-0.030099694,-0.013858127,-0.001418871
0.007453507,0.002690604,-0.000353147,-0.005701575,0.001305484,0.012622995,-0.008057879,-0.006980683,-0.006263978,-0.009752609
0.00604756,0.008498463,0.003957226,-0.002102276,-0.034154878,-0.003796712,-0.04378257,0.006924211,-0.009119529,-0.000976129
-0.011175971,0.002748057,-0.001227195,-0.008842964,-0.00367689,0.013111927,-0.00029852,0.00764289,0.002628891,-0.001108906
-0.000441707,-0.005855716,-0.019549316,0.004027058,-0.003020575,0.009114372,-0.040929351,0.021954268,-0.003158951,0.003915534
0.007666402,-0.00177975,0.007487133,0.004249836,-0.007537359,-0.018979746,-0.014003384,0.015387463,0.000776181,-0.005478608
-0.001177095,-0.01038956,0.003320256,0.019198633,0.002645776,-0.020448518,-0.007697677,0.00761732,0.006740084,0.001542305
-0.005210347,-0.002046791,-0.004480132,0.017676154,-0.00199614,0.02655998,-0.038738031,0.014773101,-0.000565299,-0.00027336
0.001881077,-0.000649114,0.000203042,0.015441447,0.035076235,-0.007287637,-0.003179737,-0.01013576,0.004588853,-0.004725266
-0.003781168,-0.006475088,0.002475896,0.003803705,-0.004718015,-0.002478621,0.005718865,-0.000287175,0.005715746,-0.000546155
-0.013266531,-0.006683522,0.017334257,0.007731947,-0.050773603,0.004390003,-0.022724799,0.014500355,0.00159613,0.011290685
0.002199781,-0.007741647,7.40E-05,-0.013560118,0.01895838,-0.000258998,-0.002452216,0.017537763,-0.000501641,-0.002769561
0.00265701,0.004674233,-0.026902177,6.62E-05,-0.010729377,-0.009095384,0.0026481,0.01318989,-0.001560898,-0.001417215
0.005202228,0.000822835,0.006326832,0.00506991,-0.034081577,-0.016099844,-0.010140847,-0.010690591,-0.0024573,0.001247695
0.002999701,-6.01E-05,0.012069142,-0.025308294,0.007161745,0.001873404,-0.018613934,-0.001763343,-0.004324354,-0.005746719
0.009604832,0.014480904,-0.005173751,0.003564091,-0.013595274,-0.014553902,-0.010552448,0.0016416,0.003970467,0.000308635
0.014188888,0.006942349,0.009349696,0.009312045,-0.003511823,-0.018065841,0.014086648,-0.027137208,-0.008931444,0.017205275
-0.0085043,-0.005319381,-0.019556663,0.00314605,0.022236762,-0.005755978,-0.002066624,-0.014148935,-0.004461733,0.01086653
0.002111916,0.002553866,0.016593457,0.009815736,-0.04050414,0.001069772,0.024980669,0.00507806,0.001644649,-0.007739185
-0.002993382,0.008537934,0.007909984,-0.000211973,0.01805695,0.003600573,0.001251265,0.007666538,-0.005710111,0.000201143
0.002450998,-0.027944216,0.00721171,-0.003431705,-0.015605659,-0.031585966,0.012390754,-0.002827957,0.00524589,0.001668171
0.003820302,0.034625691,-0.007303473,-0.000558556,0.014049892,-0.000920229,0.008660403,-0.017021272,-0.003159955,0.001572169
-0.000191262,-0.00129241,0.002717148,-0.002730186,-0.021877027,0.002508399,-0.01534227,-0.000547918,0.009332942,0.001631523
0.003974459,-0.045598455,0.011543623,0.000271535,0.016228771,0.002148592,0.001145473,0.018145176,-0.015443284,-0.003541619
0.004976116,0.047254067,0.004750397,-0.002647642,-0.002365143,-0.005004884,-0.016689964,-0.004425206,0.014030711,0.014009779
0.009734067,0.003521209,0.004687582,0.006786995,-0.000645811,0.014091241,-0.000239633,0.000938615,0.009251838,-0.011355046
0.00159918,-0.024140479,-0.020627522,-0.005071872,-0.00215978,-0.002559217,-0.014396513,-0.013100405,-0.020289745,-0.003084396
-0.00880282,0.028975967,0.01284937,0.010313385,-0.009962132,-0.000115224,0.008314578,-0.01134815,-0.000974812,0.001911263
-0.000811291,-0.000766882,0.001727023,0.002795601,-0.005480565,0.006830743,0.019097251,-0.001931902,-0.009818347,-0.003366854
0.003416208,0.043077757,0.015819502,0.00849567,-0.005745153,-0.005049374,0.015289207,-0.005752418,-0.017507788,0.004890078
-0.006300735,0.006444823,-0.007992075,-0.00230852,0.012754173,-0.01170913,-0.003772551,0.015957552,-0.002546263,0.007264907
0.005092364,0.029179689,0.010061756,3.43E-05,0.031758165,0.009598793,-0.013779815,-0.015037142,-0.014811335,0.001095925
0.003458131,-0.008826241,-0.007200857,0.002000145,-0.0029722,-0.00608251,0.019205481,0.017402775,-0.007491179,-0.015831163
-0.001957106,-0.009914727,0.001771155,0.005383509,-0.005359351,-0.005878989,-0.004486863,0.017882272,-0.012367234,-0.006886681
-0.002767163,0.034745799,0.001619913,-0.006701525,0.016320631,0.000330018,0.010741595,-0.004124612,0.012006275,-0.003274341
-0.007442797,-0.010250847,0.002120578,0.000470642,0.02697129,-0.002869171,0.03839252,0.02056476,-0.005268222,-0.006972549
0.00864833,-0.047091065,-0.007288702,0.005510965,0.008060806,-0.011738062,0.014014243,0.005429941,-0.007041932,0.000209337
-0.001707524,0.007279523,0.006172715,0.005541923,0.002750125,-0.018195671,-0.000350978,-0.005508488,0.005559367,0.000232601
0.000522523,-0.044140883,-0.001465505,-0.007255571,-0.022119104,0.001649793,0.019858143,-0.010577983,0.004659282,-0.016021434
0.001262559,0.028608747,-0.01237842,-0.003564741,0.006096116,-9.18E-06,-0.011133951,0.020990757,0.008277012,0.008590005
-0.016742191,-0.020487136,0.012756304,0.009480268,0.013916158,-0.014874926,-0.034721518,0.002530241,0.009024415,-0.023543968
-0.00608849,0.002549029,-0.007065313,0.002126429,-0.004691839,-0.004299343,0.009207106,-0.016895359,-0.018720892,0.00064298
-0.00469462,0.03719432,0.002771849,0.004638738,-0.007611506,-0.007335703,0.010926731,-0.012850079,-0.001388939,-0.003759073
-0.002631391,0.013122972,-0.000447979,-0.002794373,-0.004341777,-0.000886039,-0.005621949,0.008326152,-0.00185294,-0.021402426
0.008281252,-0.029654397,0.0011356,0.008788883,-0.014700709,0.001442199,0.015184769,0.011730087,0.00395964,0.005057043
0.010046256,0.017381471,0.005348626,-0.004731162,-0.019921328,-0.004159742,0.012704835,0.004198962,0.003324825,0.012104548
0.003507462,0.003119982,-0.003644169,-0.002633738,0.010354051,0.012350423,-0.008102963,0.01528102,-0.01685142,0.002431353
0.002721497,-0.005506377,0.002395197,1.64E-06,0.010308882,-0.019358882,0.014670151,-0.000204055,0.010591678,0.023004886
-0.009612546,-0.056276826,-0.017616152,0.006870908,-0.001651282,-0.013241016,0.031638774,-0.000916444,-0.019864705,-0.013076276
-0.001798075,-0.010938948,-0.017651842,-0.010178317,-0.005891695,0.008467398,0.001304429,0.004373355,-0.013169633,0.032577678
-0.003961041,0.007098163,-0.019610051,0.004336738,0.014848292,0.03282183,-0.024378346,0.001989665,-0.00169727,-0.019831852
-0.003331643,-0.019467634,0.005512839,0.011899398,0.028760788,0.008551746,0.005195381,-0.006389435,0.002674294,-0.013016154
0.000459862,0.01884208,-0.00325619,-0.007930113,0.0243882,0.002991623,-0.006407816,-0.012535901,-0.002972383,0.009175744
-0.001107888,0.004021956,0.00286764,-0.015196883,-0.011353318,-0.018768252,0.041800611,0.011119024,0.008856631,-0.008980299
0.007640639,-0.019519697,-0.004917127,-0.015548854,-0.014456394,0.014145174,0.016512662,0.020061498,-0.011920237,-0.000366285
-0.011211478,0.00096172,-0.008663365,-0.012659059,0.013637209,0.011360071,0.023057447,-0.012791284,-0.014927164,-0.020634331
-0.002821981,0.024031286,0.00285021,-0.009350639,0.013847057,-0.013559139,0.009356861,-0.026373488,0.007816908,-0.008939656
-0.000913401,-0.019441143,-0.003559171,-0.000656214,-0.003760184,-0.00612696,-0.016761936,0.013999165,-0.006654988,-0.004508284
0.002153912,-0.029617524,0.007322703,-0.001570518,0.005953734,0.040288517,0.015094206,0.001256031,-0.00947439,0.015648541
-0.004989629,0.011322351,-0.016277921,0.011927741,-0.007371573,0.002045052,-0.045809665,-0.006555419,-0.008933265,-0.013994846
-0.006623612,0.013926668,-0.011881675,-0.008642036,0.016045193,0.007696076,0.023075389,-0.000365689,-0.012864486,0.011509738
-0.001594854,-0.002499488,0.007474906,0.007270653,-0.002315498,-0.022693073,-0.004497725,-0.006519608,0.009371688,-0.004317856
0.006118818,-0.003603029,-0.002579425,0.002556107,0.014712272,0.026878388,-0.104209829,0.014712497,-0.036208682,0.007884892
-0.012236761,-0.024378753,0.000260254,0.011019951,-0.004820604,-0.017593872,-0.011665442,0.008286053,-0.004373754,-0.005305626
-0.005114078,0.006698064,0.021802631,0.003015666,-0.006000002,-0.001784936,0.024279678,-0.037697938,-0.009564708,0.004361487
0.00600021,0.006181496,0.008077064,-0.004208117,0.015667033,0.044143162,-0.009957058,0.008208963,0.008009072,0.003469643
0.009533403,-0.006501727,0.01407756,0.004487368,-0.013282963,0.039091087,0.01942032,-0.019387292,-0.006757959,-0.004740438
0.000168563,-0.004527174,-0.004713899,-0.000979549,-0.007071432,0.02333816,0.003436675,0.011126336,-0.007683869,0.007159195
-0.009125189,0.01535944,-0.004463163,-0.013145155,-0.009959955,0.009922262,0.040493584,-0.029927659,-0.00280408,-0.014045386
-0.009164557,0.00480328,-0.00210427,-0.014649362,-0.015957908,0.006103122,0.015301371,0.06145073,-0.001463988,0.004286605
0.003152332,-0.003157323,-0.001540476,-0.001340361,-0.014776294,6.44E-05,-0.036343908,-0.005016641,0.00293109,-0.002432695
0.008118259,-0.007187337,0.008580248,0.01177521,0.016151885,-0.003320775,-0.018551147,-0.001651521,0.001738637,-0.014797097
0.00893574,-0.002800944,-0.003844653,0.007657914,0.023564853,0.004341464,0.002680394,0.017427649,0.0043014,0.006535188
0.002037286,-0.006046836,-0.000352348,0.008209779,-0.003220963,-0.00657997,-0.007038552,0.006521229,0.00295001,-0.010454212
0.006339462,-0.009599839,0.008970525,0.011678806,-0.002672198,0.019348581,0.014723686,0.007354179,-0.009938648,0.003104308
0.003789939,-0.014993288,-0.020545486,0.000543812,0.022564928,0.008339837,-0.009281108,-0.015016868,-0.003613214,0.000626316
0.013053242,0.003423663,-0.024191279,-0.007633213,0.017601435,0.006328383,0.017773845,0.02199715,0.016574513,-0.006581374
0.008350083,-0.008759508,0.009649769,-0.003415776,-0.01914935,-0.013135191,-0.004499617,0.001061109,0.00279756,0.016323867
-0.00825491,0.001002738,0.004594019,-0.001559536,-0.014177047,0.037408821,-0.041923515,-0.001528939,0.020437386,0.005695132
-0.016867517,0.002074302,-0.008565206,-0.003768408,-0.011454883,-0.005187657,0.005572728,-0.003163693,0.009846866,0.013020134
0.00152707,-0.002600786,-0.000157411,0.007023093,0.015001675,-0.003660055,-0.061328251,-0.019166731,-0.00558149,-0.000119946
-0.004621785,0.006431943,-0.015399367,0.006142999,0.006708245,-0.009358516,0.018883981,0.016695229,0.003357813,-0.001348345
-0.011765281,-0.003584297,0.005333815,0.000558135,0.008957322,0.006605987,0.011639554,-0.043771027,-0.005054074,0.000552958
0.009364898,-0.017413974,0.007372499,0.003261068,-0.004563624,-0.000882817,-0.005984003,0.026686068,-0.008982563,0.001059785
0.012285828,0.018810458,-0.007241213,0.005843979,0.012606536,-0.021838134,0.037458998,0.020908368,0.003360979,0.009609457
0.000677031,0.00304254,-0.000474622,-0.001489509,-0.015074149,0.008715406,-0.008967986,-0.044873411,0.016800753,-0.004246044
0.019993961,-0.021671614,0.018493881,-0.002136635,0.007089595,0.009098256,0.007514524,-0.011771705,-0.006463421,0.010172529
-0.001943675,-0.010873263,-0.009831498,0.012174157,0.02913728,0.022890164,0.012441924,0.011052302,0.014338547,0.01343551
-0.019291515,-0.01039543,0.020675796,-0.006709427,-0.005646506,-0.021994529,0.019647912,0.076821156,0.009112636,-0.012740859
-0.007573385,0.017601085,-0.008309714,-0.004429957,-0.015985428,0.023320509,0.024694923,-0.099994882,-0.009234089,0.003727556
0.013245153,3.72E-05,-0.018494147,0.00178454,-0.002333604,0.013901699,0.001526959,-0.027492208,0.024207071,-0.004791805
-0.004626974,0.008283617,-0.00519068,-0.004296779,0.005775968,0.009092128,-0.026664052,0.119804317,-0.017554846,-0.030424476
-0.03519109,0.011400048,0.006379685,9.66E-05,-0.018879516,-0.005282421,-0.005997861,-0.034379441,0.005201493,0.001740725
0.014090425,0.005879568,-0.000499728,-0.004721543,0.000425609,0.00867787,-0.009542065,0.007670106,0.019136924,-0.005843586
-0.018982663,0.022937978,0.005020169,0.006863865,0.002884711,-0.007458896,-0.011019017,0.018498649,-0.011312883,0.001449408
0.009668235,0.011047308,-0.002625931,-0.004483597,0.010161436,-0.004514551,-0.000979483,-0.009819353,0.008248702,0.009906504
-0.013297155,-0.000335649,0.01696256,0.004194502,-0.004267561,-0.019290716,0.001775808,-0.073043025,0.010905203,0.007448636
0.004646449,-0.015135503,-0.008106366,-0.00239507,0.003395149,-0.014564548,-0.022187436,0.018573547,-0.017163294,-0.01820223
0.015804402,0.009664691,-0.005136522,0.010149905,0.015126592,0.006809897,0.002464042,-0.047677945,-0.001105104,0.003333208
-0.008369623,0.010242772,0.003862583,-0.003995968,-0.008300818,-0.013708538,0.001940102,0.000259896,0.004772343,0.005465819
0.00511483,-0.009790539,-0.001334708,0.005787072,-0.02049252,-0.023904968,0.002883399,-0.007650708,0.000427399,-0.009414592
0.005155516,0.007503087,-0.006317414,-0.003341003,-0.010826899,-0.0132604,0.029224507,-0.015187681,0.016963015,0.010629998
-0.016381108,0.032278905,0.003360694,0.006523748,-0.004381838,0.000735247,0.008737735,0.062330384,0.01182701,0.001169745
0.013060339,0.000378316,0.0056225,-0.010419392,-0.005650587,-0.00190128,-0.069335708,-0.033680063,0.00017883,0.004267619
0.000959429,0.0081812,0.00486791,-0.006407557,0.00305903,-0.004987447,0.035571607,-0.009081316,0.006220598,0.028538001
0.022033437,-0.019139596,0.001765177,-0.003206717,0.008217199,0.006370661,-0.015395151,0.014195906,-0.000698945,0.029756689
0.011194448,0.012727023,0.009780983,-0.010428331,0.027259745,-0.003837846,-0.038607529,-0.008541131,0.005928555,0.009921185
0.006588763,0.025421348,0.001530262,0.001926658,-0.00187628,-0.002485451,-0.013017005,-0.005190716,0.015335252,0.006186753
0.036711192,-0.000375553,-0.000559139,-0.000571776,0.008303102,0.000304671,-0.023565037,0.009254392,0.009442268,0.028560805
0.005038788,-0.001063547,-0.013914913,-0.004173313,-0.006344492,-0.000521513,-0.007669705,0.007261228,8.80E-06,0.000987351
0.010931474,0.016042751,-0.014477127,-0.008969253,0.009416705,-0.003524938,-0.017072699,-0.019114748,-0.007515495,-0.013029412
0.000420974,0.003457891,0.004567028,-0.009489133,0.027429407,0.009025448,0.00545863,-0.034648499,-0.004717131,-0.008030367
-0.025185684,0.000836129,-0.003904293,0.003484146,-0.019742785,0.010067746,-0.004513602,0.020232235,-0.000253272,0.008834062
-0.003702054,0.012196914,0.003130131,-0.0119928,0.015599052,-0.003785844,-0.001677872,0.014715149,0.001825136,0.000946105
0.045699629,-0.014886142,0.016989617,-0.004364649,-0.01037641,-0.002397562,0.011325222,-0.018899506,0.012729367,-0.014365655
-0.018753669,-0.002860179,0.005964681,0.005346759,0.00302849,-0.005400296,-0.005269291,-0.000768385,0.005454815,0.011163651
-0.033990946,-0.008769965,0.008576661,-0.003160631,-0.006918688,0.016979917,-0.003960709,0.009103779,0.007892864,-0.002498595
0.004590192,-0.008848219,0.005042358,0.00752821,-8.66E-05,0.002918228,0.016754902,0.011189856,-0.001266386,0.015253601
0.008500619,0.028434147,0.017975475,0.004575466,0.010592895,-0.013725043,0.029165128,0.010065404,-0.007385053,-0.020693732
-0.007806411,-0.001116941,-0.000100652,-0.00615851,0.008754945,0.001498715,-0.011163231,-0.006560673,-0.004785407,0.003198871
0.004801074,0.007546255,0.008341513,-0.000709106,0.012577003,0.004993383,0.047635671,-0.002619825,0.015633376,0.007438491
-0.023772161,0.002040356,-0.004943771,0.003128026,-0.020972609,0.017131224,0.009371322,0.005276625,-0.007139136,0.007799143
-0.005489211,-0.013360157,0.003776897,-0.006209428,-0.013490746,0.007789822,0.017491033,-0.007648592,-0.017599947,-0.002766436
-0.000763433,0.009550633,-0.00480457,0.004197422,0.002074778,0.001367993,-0.009002077,0.02283784,0.02132991,-0.002876004
0.032418426,0.003310955,-0.00010548,-0.000827092,-0.024751556,-0.013476828,0.006229876,0.022293098,-0.015894218,0.00757292
0.021061751,0.033226067,0.000802632,0.003346083,0.031823973,0.01219664,-6.37E-05,0.021071918,0.01172035,0.010992499
-0.063610952,0.021533972,0.00463086,-0.00886297,0.004818178,-0.009890946,0.001056966,0.024775331,0.004690377,0.004916468
0.004356309,-0.012363235,0.001211052,-0.017741083,-0.006609817,-0.010174296,-0.04907148,0.011903063,-0.001673771,0.006860346
0.007761824,-0.009007788,0.010859196,-0.001175259,0.017661946,-0.013544698,-0.01768362,-0.04666906,0.005234229,0.00856712
-0.011689802,0.0148688,0.007804138,-0.011124195,0.016309465,0.009748778,-0.004888182,-0.010160545,0.0156495,-0.008425715
0.010820862,-0.025543896,0.000459428,-0.003213363,-0.004157681,0.000381542,-0.008867225,0.008828032,0.019735934,-0.001363389
0.006011789,-0.000509156,0.003340441,-0.001654679,-0.004011854,0.001033023,0.023510559,-0.01274753,-0.004914633,0.005457892
-0.006932014,-0.004411227,-0.00062493,1.92E-05,0.030484161,-0.009096242,-0.013665896,-0.017661255,0.007885573,0.008384994
-0.01712793,-0.010760679,0.005867485,0.003842213,0.003657273,0.005674216,0.006818776,0.001048832,0.002711576,0.024861477
-0.010584938,-0.018918337,0.013249391,-0.004205585,0.01926652,0.004404778,-0.026090591,0.005146276,0.001608801,-0.004935717
-0.002748869,-0.008749672,-0.000532141,0.005017132,0.014703808,-0.007009264,-0.018300499,-0.026637103,-0.000308666,7.97E-06
0.009645568,0.010735871,0.008262934,3.33E-05,-0.003295071,-0.005738423,-0.008169113,0.012774729,0.007357846,0.003266907
0.037183959,0.003618224,-0.014162001,-0.013067661,0.006651754,0.008450858,0.006475516,0.034604664,-0.004798196,-0.014726236
0.00559835,-0.013270442,-0.003241905,-0.002492689,0.02141081,-0.005927157,-0.00202332,0.026802509,-0.005833318,-0.002488085
-0.006212321,-0.010770658,0.007527271,0.01658926,0.013739065,-0.002027178,-0.008644418,-0.018422332,0.001772218,-0.006175795
-0.036808977,-0.012751398,0.003323298,-0.007176177,0.00627312,-0.010304527,-0.013248535,-0.009475661,0.012066787,-0.00085358
-0.013106773,-0.000984513,-0.000755238,-0.001913172,0.008333015,-0.008945711,3.42E-06,0.013377916,0.016582604,-0.017379474
-0.011237258,0.005692162,0.013385315,-0.003168414,0.010893566,0.012368225,0.000271885,0.015445121,0.002924098,-0.003645299
-0.028097325,-0.010743315,0.000317957,0.008148007,-0.009108227,-0.003082443,0.010130062,-0.004264029,-0.011559104,-0.009102543
0.008379102,0.003834386,0.002608119,0.000849845,-0.003095916,0.004338894,0.002278458,-0.021728702,0.008602476,0.004243012
-0.003747188,0.00157968,0.001353934,0.000832189,-0.001682788,-0.006214727,0.014892186,0.008330508,-0.01006426,-0.001941963
-0.021942396,0.002362192,0.020687024,0.009878059,-0.028992097,0.00246929,-0.004819978,-0.009945717,0.021549452,-0.009142054
-0.001131789,0.006506467,0.006801229,-0.005118842,-0.034571619,-0.003000028,0.008858535,-0.012017342,-0.004378228,0.004451916
0.002211128,0.008841254,-0.000257452,-0.014636998,-0.025999607,0.03300054,0.005000842,-0.023595767,0.005180103,0.002184158
0.010427231,0.016080318,-0.005247925,0.012871727,-0.01965049,0.021840168,-0.01319321,0.016814949,0.007389711,-0.006152246
0.011822464,0.000133754,-0.005121663,0.014284656,-0.021094014,-0.004084885,0.008850688,0.030753169,-0.00239241,0.000873832
0.003955139,-0.005679127,-0.000198194,0.005307536,0.002786141,-0.003380127,5.49E-05,0.00334462,-0.003470056,-0.003633182
